"ID","Predict"
"2758","Fighting on Children Act - Amends the Congressional Budget Act of 1974 to direct the Director of the Treasury to publish all of the report to Congress on children; (2) report to Congress on children; (2) report reports to Congress on children. Requires the Director to publish all of the reports and studies"
"2759","Amends the Internal Revenue Code to exclude the trust to exclude such contributions or benefits provided under the plan did not discriminate in favor of highly compensated employees. Requires such plans to make-whole contributions to a closed class of participants whose defined benefit plan increased increased or eliminated. or"
"2760","Englisch Language Empowerment Act of 1996 - Amends Federal law to prohibit a Member of Congress. an employee or official of the Federal Government to conduct the official language of the Federal Government to conduct the official language of the Federal Government to conduct the official business in English. Requires the Federal"
"2761","Health Care Continuation Coverage Act of 2002 - Directs the Secretary of the Treasury to establish a program under which premium assistance for COBRA continuation coverage to be provided for qualified individuals under the premium assistance program under which premium assistance for COBRA continuation coverage. Requires the Secretary of the"
"2762","Intercitypassenger Rail Trust Fund Act of 1997 - Amends the Internal Revenue Code to establish the Intercity Passenger Rail Trust Fund to be transferred or credited to the Trust Fund to be known as the Intercity Passenger Rail Trust Fund (Intercity Passenger Rail Trust Fund"
"2763","Coast and Estuarine Land Protection Act - Directs the Secretary of Commerce to establish a Coastal and Estuarine Land Protection Program to establish a coastal and Estuarine Land Protection Program to establish a coastal and Estuarine Land Protection Program to establish a coastal and"
"2764","Home-Based Business Fairness Act of 1997 - Amends the Internal Revenue Code to allow the deduction of the deduction for the amount paid during the taxable year for insurance which constitutes medical care for the taxpayer's spouse. and dependents. Requires the payor to not be treated"
"2765","American Indian Trust Responsibility Review Act of 2014 - Establishes the American Indian Trust Review Commission to conduct a comprehensive review of the unique trust relationship between the United States and federally recognized Indian tribes. Requires the Commission to conduct a comprehensive review of the unique trust relationship between the United States"
"2766","Business Checking Freedom Act of 2002 - Amends the Federal Reserve Act to authorize the owners of the Federal Reserve Act to authorize the owners of any deposit or account that is a deposit or account on which interest or dividends are paid and not a deposit or account on which interest or dividends are"
"2767","Poison Center Support. Enhancement. and Awareness Act of 2008 - Amends the Public Health Service Act to require the Secretary of Health and Human Services (HHS) to provide coordination and assistance to poison control centers for the establishment of a nationwide toll-free phone number. and the maintenance"
"2768","Guam War Claims Review Commission Act - Establishes the Guam War Claims Review Commission (Guam War Claims Review Commission (Guam War Claims Review Commission Act - Establishes the Guam Meritorious Claims Review Commission (Guam War Claims Review Commission (Gu"
"2769","Protect Our Recovery Through Oversight of Proprietary Trading Act of 2010 or thePROP Trading Act - Amends the Bank Holding Company Act of 1956 to require the Federal Deposit Insurance Corporation (FICO) to: (1) engage in proprietary trading or takes or retains any equity. partnership."
"2770","Concussion Awareness and Education Act of 2015 This bill amends the Public Health Service Act to require the Secretary of Health and Human Services to establish and oversee a national system to accurately determine the incidence of sports-related concussions among youth; and (2) begin implementation of such system not later than"
"2771","Accountability and Responsibility in Contracting Act - Directs the President to waive the waiver of the corporation (with respect to the corporation) of the corporation's stock. Requires the President certifies to Congress that the waiver shall be treated as primarial activity (when the corporation is held by former"
