"ID","Predict"
"2502","State and Gift Tax Phase-Out Act of 1997 - Amends the Internal Revenue Code to allow the Secretary of the Treasury or the Secretary of the Treasury or the Secretary of the House of Representatives and the Committee on Finance of the Senate a Draft of any technical and conforming changes in the Internal Revenue"
"2503","Authorizes the Secretary of the Treasury to: (1) establish a commission. in Kansas City. Missouri. to ensure a suitable national observance of the centennial of World War I; and (2) rededicate the Liberty Memorial of Kansas City and the District of Columbia War Memorial; and (2)"
"2504","Rural Law Enforcement Act of 1996 - Amends the Violent Crime Control and Law Enforcement Act of 1994 - Amends the Violent Crime Control and Law Enforcement Act of 1994 to establish within the National Center for Rural Law Enforcement (NRA) to establish within the National Center for Rural Law"
"2505","Rocky Mountain National Park Wilderness Act - Directs the Secretary of the Interior to prepare a map and a boundary description of the Rocky Mountain National Park Wilderness. Directs the Secretary of the Interior to prepare a map and a boundary description of the Rocky Mountain National Park Wilderness"
"2506","Amends the Internal Revenue Code to: (1) increase the adjusted basis of the asset for purposes of applying the amount of other gain on such sale or other provision; and (2) increase the adjusted basis of the asset for purposes of applying the asset for purposes of applying the amount of other gain on such sale or other provisions"
"2507","Russian Democracy Act of 2002 - Expresses the sense of Congress that the United States government should: (1) strengthen and advance institutions of democratic government and of free and independent media. and to sustain the development of an independent civil society as a market economy based on internationally accepted principles of transparency. accountability. and"
"2508","Mohammad Ali Expansion Act - Amends the Professional Boxing Safety Act of 1996 to revise provisions of the Professional Boxing Safety Act of 1996 to revise provisions of the Professional Boxing Safety Act of 1996 to revise provisions of the Professional Boxing Safety Act of 1996"
"2509","Buy American Motor Vehicles Act of 1993 - Amends the Internal Revenue Code to allow as a credit against the tax imposed by this Act for the taxable year in which the purchase is made an amount equal to the applicable percentage of the purchase price of the vehicle. Requires the"
"2510","Communities Sense Campaign Reform Act - Amends the Internal Revenue Code to allow an amount equal to the sum of: (1) $100 percent of the portion of all qualified congressional campaign contributions which does not exceed $25. and (5) 50 percent of the remaining portion of all qualified congressional campaign contributions. Requires"
"2511","Shawnee Tribe Status Act of 2000 - Requires the federal recognition of the Tribe and the trust relationship between the United States and the Tribe. except with respect to Indians. Indian tribes. or Indian reservations that are not inconsistent with such Act. Requires the"
"2512","Criminalware Control and Privacy Protection Act of 2000 - Amends the Federal Trade Commission Act to establish and maintain reasonable procedures necessary to protect the security. confidentiality. and integrity of such information."
"2513","Amends the AIDS Housing Opportunity Act to direct the Secretary of Housing (USDA) to allocate 90 percent of the amount approved in appropriations Act. Requires the Secretary to allocate 90 percent of the amount approved in appropriations Act. Requires the Secretary to allocate 90 percent"
"2514","Medicare Advantage Participant Bill of Rights Act of 2014 - Amends title XVIII (Medicare) of the Social Security Act to direct the Secretary of Health and Human Services (SSA) to remove a provider of services or a supplier from a network of such plan if the provider"
"2515","Federal Emergency Management Agency Sunset Act of 1993 - Directs the Director of the Federal Emergency Management Agency under the Robert T. Stafford Disaster Relief and Emergency Assistance Act and any other provision of law. Requires the Transfer of authority under the Robert T. Stafford Disaster Relief and Emergency Assistance Act and any other provision"
